TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
10. Vay và nợ thuê tài chính ngắn hạn,"2,040,676,733,437","3,159,081,767,087","2,514,077,453,529","2,388,861,750,039",,,,,,,,,,,,,,,,,,,,
11. Dự phòng phải trả ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
12. Quỹ khen thưởng phúc lợi,"48,414,380,192","49,837,115,911","49,604,915,911","49,484,915,911",,,,,,,,,,,,,,,,,,,,
13. Quỹ bình ổn giá,,,,,,,,,,,,,,,,,,,,,,,,
14. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
II. Nợ dài hạn,"1,226,471,061,238","1,105,088,189,464","798,070,258,430","705,044,964,521",,,,,,,,,,,,,,,,,,,,
1. Phải trả người bán dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Người mua trả tiền trước dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Chi phí phải trả dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải trả nội bộ về vốn kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải trả nội bộ dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Doanh thu chưa thực hiện dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
7. Phải trả dài hạn khác,"900,000,000","900,000,000","900,000,000","900,000,000",,,,,,,,,,,,,,,,,,,,
8. Vay và nợ thuê tài chính dài hạn,"1,225,515,642,506","1,067,981,425,406","796,481,425,406","703,339,289,824",,,,,,,,,,,,,,,,,,,,
9. Trái phiếu chuyển đổi,,,,,,,,,,,,,,,,,,,,,,,,
10. Cổ phiếu ưu đãi,,,,,,,,,,,,,,,,,,,,,,,,
11. Thuế thu nhập hoãn lại phải trả,"55,418,732","36,206,764,058","688,833,024","805,674,697",,,,,,,,,,,,,,,,,,,,
12. Dự phòng phải trả dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
13. Quỹ phát triển khoa học và công nghệ,,,,,,,,,,,,,,,,,,,,,,,,
D.VỐN CHỦ SỞ HỮU,"2,869,566,093,935","3,003,449,434,507","3,009,658,833,911","3,016,814,179,519",,,,,,,,,,,,,,,,,,,,
I. Vốn chủ sở hữu,"2,869,566,093,935","3,003,449,434,507","3,009,658,833,911","3,016,814,179,519",,,,,,,,,,,,,,,,,,,,
1. Vốn góp của chủ sở hữu,"1,819,998,680,000","1,819,998,680,000","1,819,998,680,000","1,819,998,680,000",,,,,,,,,,,,,,,,,,,,
- Cổ phiếu phổ thông có quyền biểu quyết,"1,819,998,680,000","1,819,998,680,000","1,819,998,680,000","1,819,998,680,000",,,,,,,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi,,,,,,,,,,,,,,,,,,,,,,,,
2. Thặng dư vốn cổ phần,"766,255,590,000","766,255,590,000","766,255,590,000","766,255,590,000",,,,,,,,,,,,,,,,,,,,
3. Quyền chọn chuyển đổi trái phiếu,,,,,,,,,,,,,,,,,,,,,,,,
4. Vốn khác của chủ sở hữu,,,,,,,,,,,,,,,,,,,,,,,,
5. Cổ phiếu quỹ,,,,,,,,,,,,,,,,,,,,,,,,
6. Chênh lệch đánh giá lại tài sản,,,,,,,,,,,,,,,,,,,,,,,,
7. Chênh lệch tỷ giá hối đoái,,,,,,,,,,,,,,,,,,,,,,,,
8. Quỹ đầu tư phát triển,"37,357,566,342","38,504,256,821","38,504,256,821","38,504,256,821",,,,,,,,,,,,,,,,,,,,
9. Quỹ hỗ trợ sắp xếp doanh nghiệp,,,,,,,,,,,,,,,,,,,,,,,,
10. Quỹ khác thuộc vốn chủ sở hữu,"34,587,922,436","35,734,612,915","35,734,612,915","35,734,612,915",,,,,,,,,,,,,,,,,,,,
11. Lợi nhuận sau thuế chưa phân phối,"211,366,335,157","342,956,294,771","349,165,694,175","356,321,039,783",,,,,,,,,,,,,,,,,,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước,"-101,610,877,430","33,968,969,453","40,178,368,857",,,,,,,,,,,,,,,,,,,,,
- LNST chưa phân phối kỳ này,"312,977,212,587","308,987,325,318","308,987,325,318",,,,,,,,,,,,,,,,,,,,,
12. Nguồn vốn đầu tư XDCB,,,,,,,,,,,,,,,,,,,,,,,,
13. Lợi ích cổ đông không kiểm soát,,,,,,,,,,,,,,,,,,,,,,,,
II. Nguồn kinh phí và quỹ khác,,,,,,,,,,,,,,,,,,,,,,,,
1. Nguồn kinh phí,,,,,,,,,,,,,,,,,,,,,,,,
2. Nguồn kinh phí đã hình thành TSCĐ,,,,,,,,,,,,,,,,,,,,,,,,
TỔNG CỘNG NGUỒN VỐN,"7,068,966,596,016","8,360,864,756,722","7,667,255,002,695","7,802,481,843,767",,,,,,,,,,,,,,,,,,,,
