TÀI SẢN,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"943,911,152,673","943,911,152,673","943,911,152,673","943,911,152,673",,"821,584,795,405",,,"799,406,230,374","781,146,906,823","870,965,169,031","831,292,566,797","757,855,922,274","855,974,700,690","928,491,710,892","371,741,232,617","227,822,714,941","191,605,084,584","2,091,410,789,099","2,133,940,905,753","2,063,824,118,354","2,002,159,043,881","2,055,976,476,085","2,262,148,648,038","2,517,500,772,251","3,058,521,042,577","3,337,163,366,206","3,432,911,065,863","3,504,431,013,100","3,861,920,150,184","4,231,076,546,385","5,815,714,479,815","6,936,777,656,490","8,920,741,216,667","10,320,582,059,082","10,896,086,736,284","10,803,883,184,128","11,280,288,308,254","11,610,208,536,225","12,466,263,598,686","11,468,461,711,734",,"13,031,021,545,616","12,700,160,239,435"
I. Tiền và các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,391,782,115","8,391,782,115","8,391,782,115","8,391,782,115",,"19,128,581,090",,,"14,058,326,691","78,837,628,348","194,727,148,635","186,292,101,548","189,616,222,608","222,198,921,077","261,523,895,896","82,616,530,501","45,921,708,749","80,152,158,227","165,127,075,014","274,286,866,922","193,346,264,483","44,983,151,831","49,487,586,984","127,689,713,963","44,110,375,880","58,249,839,642","62,779,043,825","282,267,887,237","56,887,868,849","52,027,251,455","80,609,420,665","123,957,761,695","59,672,425,281","112,409,375,410","65,116,212,319","1,435,474,845,085","158,429,066,119","71,511,724,160","73,177,884,022","1,060,574,918,860","113,196,096,145",,"248,488,682,452","129,669,897,631"
1. Tiền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,391,782,115","8,391,782,115","8,391,782,115","8,391,782,115",,"19,128,581,090",,,"14,058,326,691","30,437,628,348","5,295,666,189","7,774,111,674","9,950,499,595","15,733,223,065","9,361,381,259","4,516,530,501","15,921,708,749","3,652,158,227","27,349,354,947","35,961,935,415","19,068,267,754","14,983,151,831","19,487,586,984","67,644,508,484","14,110,375,880","28,249,839,642","29,779,043,825","39,191,582,310","46,887,868,849","42,027,251,455","67,609,420,665","114,957,761,695","53,672,425,281","91,409,375,410","56,116,212,319","276,974,845,085","38,429,066,119","57,011,724,160","73,177,884,022","48,074,918,860","113,196,096,145",,"231,488,682,452","104,009,397,631"
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,400,000,000","189,431,482,446","178,517,989,874","179,665,723,013","206,465,698,012","252,162,514,637","78,100,000,000","30,000,000,000","76,500,000,000","137,777,720,067","238,324,931,507","174,277,996,729","30,000,000,000","30,000,000,000","60,045,205,479","30,000,000,000","30,000,000,000","33,000,000,000","243,076,304,927","10,000,000,000","10,000,000,000","13,000,000,000","9,000,000,000","6,000,000,000","21,000,000,000","9,000,000,000","1,158,500,000,000","120,000,000,000","14,500,000,000",,"1,012,500,000,000",,,"17,000,000,000","25,660,500,000"
II. Các khoản đầu tư tài chính ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"548,754,134,589","548,754,134,589","548,754,134,589","548,754,134,589",,,,,,,,,,,,,,,"244,300,000,000","245,600,000,000","251,292,265,204","349,136,955,641","521,605,544,552","642,746,167,705","960,837,298,052","1,466,588,881,085","1,613,415,635,512","1,557,534,801,277","1,749,310,325,663","1,903,908,150,945","2,351,399,722,557","3,631,679,997,108","4,981,691,741,349","5,984,348,516,910","7,382,836,736,626","7,571,318,829,256","8,736,947,212,109","8,520,925,381,461","9,593,694,468,974","9,342,000,715,040","9,456,508,255,068",,"11,117,860,625,577","10,556,451,185,577"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244,300,000,000","245,600,000,000","251,292,265,204","349,136,955,641","521,605,544,552","642,746,167,705","960,837,298,052","1,466,588,881,085","1,613,415,635,512","1,557,534,801,277","1,749,310,325,663","1,903,908,150,945","2,351,399,722,557","3,631,679,997,108","4,981,691,741,349","5,984,348,516,910","7,382,736,736,626","7,571,318,829,256","8,736,947,212,109","8,520,925,381,461","9,593,694,468,974","9,342,000,715,040","9,456,508,255,068",,"11,117,860,625,577","10,556,451,185,577"
III. Các khoản phải thu ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,484,227,700","192,484,227,700","192,484,227,700","192,484,227,700",,"561,174,617,033",,,"634,120,308,954","502,712,371,970","472,413,500,891","460,718,946,772","450,269,244,603","456,782,858,005","469,081,499,750","239,518,158,121","120,166,987,087","52,186,576,594","593,867,786,009","749,413,662,287","462,891,905,964","587,760,167,742","521,389,175,508","634,723,216,050","900,701,179,200","834,318,709,515","962,735,421,963","848,297,789,108","913,300,491,816","908,616,467,821","997,261,233,201","780,755,334,152","867,549,997,515","1,196,783,586,423","1,236,723,621,954","915,960,586,737","907,286,909,681","1,580,504,668,914","997,605,561,760","1,129,510,487,178","961,445,176,083",,"878,699,190,890","979,781,050,371"
1. Phải thu ngắn hạn của khách hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,946,831,945","89,946,831,945","89,946,831,945","89,946,831,945",,"114,983,388,404",,,"166,050,248,714","151,336,186,928","229,086,168,086","200,392,089,496","301,961,519,592","319,744,868,704","391,233,006,076","143,666,568,111","100,215,908,873","30,604,446,475","523,844,023,047","708,515,900,975","424,064,891,341","548,801,377,667","480,025,523,654","567,352,857,796","847,805,221,740","776,629,973,105","839,665,880,934","750,355,619,680","791,454,297,188","800,603,279,385","792,604,371,162","630,331,582,477","713,669,996,003","993,421,395,597","1,023,129,053,526","509,226,949,817","465,216,051,665","564,262,392,055","669,029,807,935","717,627,990,265","540,230,414,503",,"425,799,770,349","500,443,577,069"
