TÀI SẢN,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"372,402,755,314","416,382,690,167","481,101,809,587","734,130,728,134","653,014,192,380","725,633,959,935","703,171,817,812","747,947,315,889","642,145,985,638","770,632,620,589","794,737,253,633","724,222,933,818","801,228,851,708","903,360,609,041","982,342,019,573","1,101,385,154,416","1,088,019,551,980","1,016,636,132,693","1,019,419,350,250","1,124,001,640,890","1,030,670,152,027","1,051,369,976,466","1,018,639,986,380","1,151,880,205,926","1,301,096,868,646","1,256,891,021,832","1,209,207,634,687","1,286,500,397,470","1,240,622,377,438","1,182,083,974,308","1,210,525,974,650","1,131,203,643,686","1,245,872,147,866",,"1,234,203,773,906","1,215,365,133,185"
I. Tiền và các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,667,272,309","35,407,683,988","90,155,111,651","418,348,208,197","170,023,893,685","217,273,408,972","146,985,318,171","149,962,548,511","73,112,169,394","142,714,528,084","235,000,859,241","93,501,113,288","160,657,768,691","159,003,900,033","125,729,573,424","178,750,094,398","172,952,001,683","206,388,095,777","131,726,412,359","353,827,152,955","200,585,687,318","339,191,264,824","296,056,639,935","279,486,938,987","136,958,627,038","198,290,154,525","203,388,326,635","229,855,953,679","162,364,687,567","134,278,646,322","150,968,630,482","463,441,799,701","102,046,430,001",,"87,993,701,688","66,280,890,265"
1. Tiền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,704,081,878","32,246,153,557","88,045,642,690","58,401,633,183","146,733,893,685","191,938,555,412","88,816,828,197","86,564,058,537","49,713,679,420","44,916,038,110","91,687,222,827","81,316,259,728","105,444,132,277","47,869,046,473","86,715,937,010","112,465,240,838","21,738,365,269","124,103,242,217","102,712,775,945","183,439,299,395","120,572,050,904","141,831,411,264","129,043,003,521","115,943,247,969","136,958,627,038","198,290,154,525","153,388,326,635","169,855,953,679","162,364,687,567","134,278,646,322","110,968,630,482","231,241,799,701","102,046,430,001",,"87,993,701,688","66,280,890,265"
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,963,190,431","3,161,530,431","2,109,468,961","359,946,575,014","23,290,000,000","25,334,853,560","58,168,489,974","63,398,489,974","23,398,489,974","97,798,489,974","143,313,636,414","12,184,853,560","55,213,636,414","111,134,853,560","39,013,636,414","66,284,853,560","151,213,636,414","82,284,853,560","29,013,636,414","170,387,853,560","80,013,636,414","197,359,853,560","167,013,636,414","163,543,691,018",,,"50,000,000,000","60,000,000,000",,,"40,000,000,000","232,200,000,000",,,,
II. Các khoản đầu tư tài chính ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,419,989,974","186,783,636,414","94,350,000,000","230,050,000,000","196,100,000,000","230,700,000,000","185,734,853,560","222,963,636,414","168,934,853,560","204,713,636,414","242,984,853,560","276,713,636,414","163,187,853,560","102,116,636,414","217,262,853,560","194,888,636,414","286,962,853,560","209,072,473,872","196,893,691,018","224,263,636,414","383,507,327,432","399,778,710,467","385,378,710,467","320,078,710,467","370,749,489,974","405,082,188,604","389,283,832,439","216,623,124,494","382,082,736,548",,"409,248,506,848","483,207,095,888"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,419,989,974","186,783,636,414","94,350,000,000","230,050,000,000","196,100,000,000","230,700,000,000","185,734,853,560","222,963,636,414","168,934,853,560","204,713,636,414","242,984,853,560","276,713,636,414","163,187,853,560","102,116,636,414","217,262,853,560","194,888,636,414","286,962,853,560","209,072,473,872","196,893,691,018","224,263,636,414","383,507,327,432","399,778,710,467","385,378,710,467","320,078,710,467","370,749,489,974","405,082,188,604","389,283,832,439","216,623,124,494","382,082,736,548",,"409,248,506,848","483,207,095,888"
III. Các khoản phải thu ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243,705,693,334","241,426,007,666","315,446,648,650","273,086,572,865","255,330,987,415","250,795,839,358","199,891,103,033","227,905,402,971","238,545,099,015","274,634,883,048","201,116,316,762","223,159,955,921","290,401,735,427","441,216,518,625","549,391,514,262","598,255,696,371","655,054,778,266","542,589,614,771","537,514,870,541","463,237,374,050","471,228,339,564","415,176,102,566","464,446,094,208","534,608,256,362","647,708,665,676","525,370,061,296","561,740,783,354","653,934,588,776","649,335,127,542","519,851,660,079","577,592,509,923","395,048,107,916","669,339,582,262",,"647,253,129,780","567,906,699,566"
1. Phải thu ngắn hạn của khách hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,278,910,531","160,975,760,182","219,993,304,800","161,819,763,905","192,959,548,823","190,172,035,413","183,676,992,831","206,952,941,481","215,677,008,218","203,884,758,125","176,022,727,321","161,776,680,547","256,306,241,105","292,097,302,973","245,473,149,899","319,575,738,932","425,072,460,734","359,791,728,981","418,096,833,728","346,127,112,066","368,956,146,521","305,409,444,589","288,513,517,855","469,398,049,825","573,920,718,900","412,516,681,142","532,383,491,362","567,980,694,563","605,843,363,518","498,514,533,340","558,413,626,302","358,166,637,601","623,464,801,827",,"581,805,632,574","416,622,868,985"
