quarter,P,EPS,D/E,P/E,SIZE
2005Q1,,,,,
2005Q2,,,,,
2005Q3,,,,,
2005Q4,,,,,
2006Q1,,,,,
2006Q2,,,,,
2006Q3,,,,,
2006Q4,,,,,
2007Q1,,,,,
2007Q2,,,,,
2007Q3,,,,,
2007Q4,,,,,
2008Q1,,,,,
2008Q2,,,,,
2008Q3,,,,,
2008Q4,,,,,
2009Q1,,,,,
2009Q2,,,,,
2009Q3,,,,,
2009Q4,,,,,
2010Q1,,,,,
2010Q2,,,,,
2010Q3,,,,,
2010Q4,,,,,
2011Q1,,,,,
2011Q2,,,,,
2011Q3,,,,,
2011Q4,,,,,
2012Q1,,,,,
2012Q2,,,,,
2012Q3,,,,,
2012Q4,,,,,
2013Q1,,,,,
2013Q2,,,,,
2013Q3,,,,,
2013Q4,,,,,
2014Q1,,,,,
2014Q2,,,,,
2014Q3,,,,,
2014Q4,,,,,
2015Q1,,,,,
2015Q2,,,,,
2015Q3,,,,,
2015Q4,,,,,
2016Q1,,,,,
2016Q2,,,,,
2016Q3,,,,,
2016Q4,,,,,
2017Q1,,,,,
2017Q2,,,,,
2017Q3,,,,,
2017Q4,,,,,
2018Q1,,,,,
2018Q2,253507.984375,3225.0,1.548749281916575,78.60712693798449,27.622893938789982
2018Q3,172100.55450439453,1148.0,0.3012492829144933,149.91337500382798,28.33562275739296
2018Q4,208820.45866141733,1264.0,0.2359155915881424,165.206059067577,28.3034554180012
2019Q1,161705.0302734375,229.0,0.3533261724262669,706.1355033774563,28.382012967116655
2019Q2,79411.33439390121,-3245.0,0.39879089167900006,-24.471905822465704,28.28902281543785
2019Q3,49957.08608890504,-3966.0,0.4580891810904267,-12.59634041576022,28.16887853018191
2019Q4,38721.93658544147,-5273.0,0.5046030698367523,-7.343435726425464,28.073043687270168
2020Q1,39063.67826267931,,,,
2020Q2,44037.592140625,22.0,0.19350376029099103,2001.7087336647726,27.83244831748752
2020Q3,40023.15815770349,,,,
2020Q4,35990.75661640019,,,,
2021Q1,32798.91796875,-1458.0,0.6024861029659695,-22.49582851080247,27.913590544099463
2021Q2,18524.22707095816,-4995.0,0.8123110163039838,-3.708553968159792,27.82519015077415
2021Q3,12825.529884338379,-1982.0,0.9647881118164975,-6.471003977970928,27.85833031553148
2021Q4,13898.242558442345,8812.0,0.5777630118866105,1.5771950247891904,27.953435277816922
2022Q1,16933.453217516446,28.0,0.37519071649413444,604.7661863398731,27.82012340263168
2022Q2,11940.35441343246,231.0,0.3669556672757898,51.68984594559507,27.8197984193107
2022Q3,13140.405195932539,,,,
2022Q4,6653.622768930289,68.0,0.3707597651721359,97.84739366073954,27.851989715932362
2023Q1,5699.226363877118,132.0,0.6048115552652831,43.175957302099384,28.01058364875174
2023Q2,6842.381355531754,197.0,0.6534508642853671,34.732900281887076,28.046512628697844
2023Q3,7707.907009548611,177.0,0.352568922375624,43.5474972290882,28.24720320428854
2023Q4,9981.021286010742,328.0,0.356840618656413,30.429942945154703,28.263978174547752
2024Q1,10697.457627118643,131.0,0.32745225822845736,81.65998188640185,28.239007920584335
2024Q2,9415.901639344262,,,,
2024Q3,9453.650793650793,190.0,0.6889007642265685,49.756056808688385,28.516059108543374
2024Q4,12406.774193548386,,,,
