quarter,P,EPS,D/E,P/E,SIZE
2005Q1,,,,,
2005Q2,,,,,
2005Q3,,,,,
2005Q4,,,,,
2006Q1,,,,,
2006Q2,,,,,
2006Q3,,,,,
2006Q4,,,,,
2007Q1,,,,,
2007Q2,,,,,
2007Q3,,,,,
2007Q4,,,,,
2008Q1,,,,,
2008Q2,,,,,
2008Q3,,,,,
2008Q4,,,,,
2009Q1,,,,,
2009Q2,,,,,
2009Q3,,,,,
2009Q4,,,,,
2010Q1,,,,,
2010Q2,,,,,
2010Q3,,,,,
2010Q4,,,,,
2011Q1,,,,,
2011Q2,,,,,
2011Q3,,,,,
2011Q4,,,,,
2012Q1,,,,,
2012Q2,,,,,
2012Q3,,,,,
2012Q4,,,,,
2013Q1,,,,,
2013Q2,,,,,
2013Q3,,,,,
2013Q4,,,,,
2014Q1,,,,,
2014Q2,,,,,
2014Q3,,,,,
2014Q4,,,,,
2015Q1,,,,,
2015Q2,,,,,
2015Q3,,,,,
2015Q4,,,,,
2016Q1,,,,,
2016Q2,,,,,
2016Q3,,,,,
2016Q4,,,,,
2017Q1,,,,,
2017Q2,,,,,
2017Q3,,,,,
2017Q4,,,,,
2018Q1,,,,,
2018Q2,,,,,
2018Q3,,,,,
2018Q4,,,,,
2019Q1,,,,,
2019Q2,,,,,
2019Q3,,,,,
2019Q4,,,,,
2020Q1,,,,,
2020Q2,,,,,
2020Q3,,,,,
2020Q4,,,,,
2021Q1,,,,,
2021Q2,,,,,
2021Q3,,,4.435496491566009,,29.643676627078523
2021Q4,17685.71609933036,,2.7510402764879585,,29.327965230683077
2022Q1,26964.882944915254,,1.6899650163866737,,29.05397585591544
2022Q2,28023.90892767137,,,,
2022Q3,26415.004712301587,,1.940180558925552,,29.26402493962398
2022Q4,17664.694320913462,,1.8080779017988007,,29.221953170720674
2023Q1,16561.639880164195,,2.1525709625442384,,29.421101530138
2023Q2,19107.389049899193,,2.3404493599961524,,29.484216308609387
2023Q3,19044.90572296627,,2.470490995444493,,29.5375196897049
2023Q4,21107.823768028848,,2.4480443760820987,,29.51414831329146
2024Q1,22538.4615234375,827.0,2.3353344136363723,27.253278746599154,29.54213937227378
2024Q2,22654.960137038935,284.0,2.5561307983735033,79.77098639802442,29.623469841655496
2024Q3,19114.285714285714,578.0,1.4555011358059482,33.069698467622345,29.571032466468292
2024Q4,23977.41935483871,457.0,1.539325316367229,52.467000776452316,29.64144893651859
