quarter,P,EPS,D/E,P/E,SIZE
2005Q1,,,,,
2005Q2,,,,,
2005Q3,,,,,
2005Q4,,,,,
2006Q1,,,,,
2006Q2,,,,,
2006Q3,,,,,
2006Q4,,,,,
2007Q1,,,,,
2007Q2,,,,,
2007Q3,,,,,
2007Q4,,,,,
2008Q1,,,,,
2008Q2,,,,,
2008Q3,,,,,
2008Q4,,,,,
2009Q1,,,,,
2009Q2,,,,,
2009Q3,,,,,
2009Q4,,,,,
2010Q1,,,,,
2010Q2,,,,,
2010Q3,,,,,
2010Q4,,,,,
2011Q1,,,,,
2011Q2,,,,,
2011Q3,,,,,
2011Q4,,,,,
2012Q1,,,,,
2012Q2,,,,,
2012Q3,,,,,
2012Q4,,,,,
2013Q1,,,,,
2013Q2,,,,,
2013Q3,,,,,
2013Q4,,,,,
2014Q1,,,,,
2014Q2,,,,,
2014Q3,,,,,
2014Q4,,,,,
2015Q1,,,,,
2015Q2,,,,,
2015Q3,,,,,
2015Q4,,,,,
2016Q1,,,,,
2016Q2,,,,,
2016Q3,,,,,
2016Q4,,,,,
2017Q1,,,,,
2017Q2,,,,,
2017Q3,,105.0,0.919321068967262,,28.955847338417517
2017Q4,20773.645426432293,1152.0,0.8335952311879488,18.03267832155581,28.948814774276592
2018Q1,20581.89538788377,35.0,0.7606763042953809,588.0541539395363,28.910826306510362
2018Q2,23930.873779296875,3.0,0.7994447259652189,7976.957926432292,28.932776037197556
2018Q3,32266.265258789062,754.0,1.0008684526499094,42.793455250383374,29.112120206176364
2018Q4,32977.564453125,1933.0,1.7338259866162145,17.06030235547077,29.536800358043724
2019Q1,32091.232796223958,13.0,1.7832169899347352,2468.5563689403043,29.554684020742624
2019Q2,32270.307884954636,123.0,2.1842228734347877,262.36022670694825,29.69674798475789
2019Q3,32264.05382449128,138.0,2.7210286961800807,233.79749148182086,29.753376187562974
2019Q4,31838.82105654762,3006.0,2.3138985421357585,10.591756838505528,29.824622887951477
2020Q1,30567.746013703894,15.0,2.4115190293182684,2037.8497342469263,29.849017385704173
2020Q2,28262.725296875,164.0,2.4320914960810893,172.33369083460366,29.856260565574743
2020Q3,27942.4289153343,,2.281470884459586,,29.91539448426205
2020Q4,27963.684986676355,,2.258032814787429,,29.898691306735707
2021Q1,29768.921061197918,,2.2842045805557722,,29.90681470669699
2021Q2,29782.653546875,,2.3247853044021523,,29.92674590351931
2021Q3,33300.439041137695,,2.195858781433127,,29.910499425676118
2021Q4,42563.99477652616,,1.8869977685023251,,29.920923135135784
2022Q1,51770.65390625,,2.1495956608099522,,29.94774391693478
2022Q2,46169.354775705644,,2.137171629961259,,30.01261365176647
2022Q3,49045.33420138889,,1.9926233866558525,,30.01984477540661
2022Q4,48142.307692307695,2028.0,1.9203227709394273,23.73881049916553,30.026508744040868
2023Q1,44128.530918961864,1330.0,2.0084818545697165,33.17934655561042,30.073104083493007
2023Q2,44618.27942288307,503.0,1.807330331722881,88.70433284867408,30.031906843355777
2023Q3,44050.264756944445,163.0,1.7367169378466316,270.2470230487389,30.01254919803275
2023Q4,45385.897536057695,176.0,2.1495935605463754,257.87441781850964,30.159359583203848
2024Q1,47669.44440104167,380.0,1.9560912991098451,125.44590631853072,30.110263250113995
2024Q2,48437.15861936475,98.0,1.9015435675202121,494.2567206057628,30.09831761238562
2024Q3,55792.85708085317,379.0,1.7046842316523816,147.21070469882105,30.054822715331685
2024Q4,57983.87096774193,,,,
