TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,,,,,,,,,,,,,,,,,,,,,,,,
I. Tiền và các khoản tương đương tiền,"2,542,311,000,000","3,260,353,000,000","2,212,425,000,000","2,495,237,000,000",,,,,,,,,,,,,,,,,,,,
1. Tiền,,,,,,,,,,,,,,,,,,,,,,,,
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,
II. Các khoản đầu tư tài chính ngắn hạn,"1,816,867,000,000","526,321,000,000","895,710,000,000","4,070,948,000,000",,,,,,,,,,,,,,,,,,,,
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,
III. Các khoản phải thu ngắn hạn,"20,838,279,000,000","21,906,076,000,000","24,153,476,000,000","20,578,997,000,000",,,,,,,,,,,,,,,,,,,,
1. Phải thu ngắn hạn của khách hàng,"16,676,699,000,000","16,929,051,000,000","19,524,779,000,000","18,556,328,000,000",,,,,,,,,,,,,,,,,,,,
2. Trả trước cho người bán ngắn hạn,"4,274,580,000,000","5,090,563,000,000","4,741,672,000,000","2,135,589,000,000",,,,,,,,,,,,,,,,,,,,
3. Phải thu nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu ngắn hạn khó đòi,,,,,,,,,,,,,,,,,,,,,,,,
8. Tài sản Thiếu chờ xử lý,"-113,000,000,000","-113,538,000,000","-112,975,000,000","-112,920,000,000",,,,,,,,,,,,,,,,,,,,
IV. Hàng tồn kho,"57,300,000,000","59,989,000,000","59,259,000,000","55,796,000,000",,,,,,,,,,,,,,,,,,,,
1. Hàng tồn kho,"127,927,000,000","127,927,000,000","127,927,000,000","127,927,000,000",,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá hàng tồn kho,"-70,627,000,000","-67,938,000,000","-68,668,000,000","-72,131,000,000",,,,,,,,,,,,,,,,,,,,
V.Tài sản ngắn hạn khác,,,"24,894,000,000",,,,,,,,,,,,,,,,,,,,,
1. Chi phí trả trước ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Thuế GTGT được khấu trừ,,,,,,,,,,,,,,,,,,,,,,,,
3. Thuế và các khoản khác phải thu Nhà nước,,,,,,,,,,,,,,,,,,,,,,,,
4. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
5. Tài sản ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
B. TÀI SẢN DÀI HẠN,,,,,,,,,,,,,,,,,,,,,,,,
I. Các khoản phải thu dài hạn,"10,036,000,000","10,036,000,000","10,036,000,000","10,036,000,000",,,,,,,,,,,,,,,,,,,,
1. Phải thu dài hạn của khách hàng,,,,,,,,,,,,,,,,,,,,,,,,
2. Trả trước cho người bán dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Vốn kinh doanh ở đơn vị trực thuộc,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu nội bộ dài hạn,"10,036,000,000","10,036,000,000","10,036,000,000","10,036,000,000",,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu dài hạn khó đòi,,,,,,,,,,,,,,,,,,,,,,,,
II.Tài sản cố định,"327,991,000,000","314,379,000,000","302,856,000,000","330,514,000,000",,,,,,,,,,,,,,,,,,,,
1. Tài sản cố định hữu hình,"155,856,000,000","146,459,000,000","140,467,000,000","161,256,000,000",,,,,,,,,,,,,,,,,,,,
- Nguyên giá,"712,287,000,000","709,829,000,000","711,054,000,000","744,401,000,000",,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,"-556,431,000,000","-563,370,000,000","-570,587,000,000","-583,145,000,000",,,,,,,,,,,,,,,,,,,,
2. Tài sản cố định thuê tài chính,,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá,,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,,,,,,,,,,,,,,,,,,,,,,,,
3. Tài sản cố định vô hình,"172,135,000,000","167,920,000,000","162,389,000,000","169,258,000,000",,,,,,,,,,,,,,,,,,,,
- Nguyên giá,"469,679,000,000","476,994,000,000","483,242,000,000","503,315,000,000",,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,"-297,544,000,000","-309,074,000,000","-320,853,000,000","-334,057,000,000",,,,,,,,,,,,,,,,,,,,
III. Bất động sản đầu tư,,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá,,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,,,,,,,,,,,,,,,,,,,,,,,,
IV. Tài sản dở dang dài hạn,"1,080,839,000,000","1,075,760,000,000","1,068,931,000,000","1,059,826,000,000",,,,,,,,,,,,,,,,,,,,
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn","1,251,850,000,000","1,253,600,000,000","1,253,600,000,000","1,253,600,000,000",,,,,,,,,,,,,,,,,,,,
2. Chi phí xây dựng cơ bản dở dang,"-171,011,000,000","-177,840,000,000","-184,669,000,000","-193,774,000,000",,,,,,,,,,,,,,,,,,,,
V. Đầu tư tài chính dài hạn,"20,405,881,000,000","18,701,004,000,000","19,652,439,000,000","20,032,502,000,000",,,,,,,,,,,,,,,,,,,,
1. Đầu tư vào công ty con,"11,033,576,000,000","10,368,056,000,000","10,708,673,000,000","11,262,923,000,000",,,,,,,,,,,,,,,,,,,,
"2. Đầu tư vào công ty liên kết, liên doanh","3,404,835,000,000","3,789,183,000,000","4,053,332,000,000","4,028,548,000,000",,,,,,,,,,,,,,,,,,,,
3. Đầu tư góp vốn vào đơn vị khác,,,,,,,,,,,,,,,,,,,,,,,,
4. Dự phòng đầu tư tài chính dài hạn,"6,864,970,000,000","5,190,575,000,000","5,569,897,000,000","5,527,755,000,000",,,,,,,,,,,,,,,,,,,,
5. Đầu tư nắm giữ đến ngày đáo hạn,"62,574,000,000","60,085,000,000","57,569,000,000","55,053,000,000",,,,,,,,,,,,,,,,,,,,
VI. Tài sản dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
1. Chi phí trả trước dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Tài sản thuế thu nhập hoãn lại,,,,,,,,,,,,,,,,,,,,,,,,
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",,,,,,,,,,,,,,,,,,,,,,,,
4. Tài sản dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
5. Lợi thế thương mại,,,,,,,,,,,,,,,,,,,,,,,,
TỔNG CỘNG TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,
NGUỒN VỐN,,,,,,,,,,,,,,,,,,,,,,,,
C. NỢ PHẢI TRẢ,"134,943,613,000,000","144,721,024,000,000","148,342,376,000,000","156,977,945,000,000",,,,,,,,,,,,,,,,,,,,
I. Nợ ngắn hạn,"25,693,000,000","34,062,000,000","24,071,000,000","24,040,000,000",,,,,,,,,,,,,,,,,,,,
1. Phải trả người bán ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Người mua trả tiền trước ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Thuế và các khoản phải nộp nhà nước,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải trả người lao động,,,,,,,,,,,,,,,,,,,,,,,,
5. Chi phí phải trả ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
