TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
"2. Đầu tư vào công ty liên kết, liên doanh","1,168,546,000,000","1,389,651,000,000","1,386,249,000,000","1,311,427,000,000","1,670,095,000,000","1,564,654,000,000","1,821,064,000,000","1,677,236,000,000","1,642,618,000,000","1,733,065,000,000","2,098,647,000,000",,"2,276,112,000,000","2,483,921,000,000","2,973,750,000,000","3,140,637,000,000","3,392,617,000,000","3,274,916,000,000","3,382,978,000,000","3,867,721,000,000","3,554,458,000,000",,"3,723,111,000,000","3,285,020,000,000"
3. Đầu tư góp vốn vào đơn vị khác,,,,,,,,,,,,,,,,,,,,,,,,
4. Dự phòng đầu tư tài chính dài hạn,"2,537,752,000,000","1,654,309,000,000","2,897,746,000,000","1,499,720,000,000","1,503,765,000,000","1,502,630,000,000","1,523,399,000,000","1,572,530,000,000","1,576,189,000,000","1,625,689,000,000","1,569,751,000,000","1,650,611,000,000","1,654,521,000,000","1,721,319,000,000","1,768,724,000,000","5,046,097,000,000","5,420,778,000,000","5,022,365,000,000","4,922,785,000,000","4,681,800,000,000","4,597,009,000,000",,"4,505,273,000,000","4,518,359,000,000"
5. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,
VI. Tài sản dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
1. Chi phí trả trước dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Tài sản thuế thu nhập hoãn lại,,,,,,,,,,,,,,,,,,,,,,,,
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",,,,,,,,,,,,,,,,,,,,,,,,
4. Tài sản dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
5. Lợi thế thương mại,,,,,,,,,,,,,,,,,,,,,,,,
TỔNG CỘNG TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,
NGUỒN VỐN,,,,,,,,,,,,,,,,,,,,,,,,
C. NỢ PHẢI TRẢ,"139,944,260,000,000","145,716,051,000,000","153,929,979,000,000","164,593,666,000,000","176,632,067,000,000","181,339,877,000,000","193,461,319,000,000","206,314,594,000,000","216,152,686,000,000","242,254,793,000,000","260,327,561,000,000","292,827,078,000,000","302,622,532,000,000","310,772,469,000,000","317,327,732,000,000","328,634,007,000,000","343,522,216,000,000","343,406,813,000,000","344,402,552,000,000","356,636,840,000,000","355,870,488,000,000",,"385,352,239,000,000","418,028,391,000,000"
I. Nợ ngắn hạn,"924,507,000,000","1,604,609,000,000","857,282,000,000","828,005,000,000","1,475,129,000,000","771,563,000,000","731,691,000,000","697,937,000,000","668,285,000,000","626,953,000,000","598,091,000,000","564,074,000,000","532,269,000,000","493,305,000,000","460,808,000,000","433,439,000,000","413,067,000,000","2,976,577,000,000","365,637,000,000","338,420,000,000","340,781,000,000",,"1,166,989,000,000","238,268,000,000"
1. Phải trả người bán ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Người mua trả tiền trước ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Thuế và các khoản phải nộp nhà nước,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải trả người lao động,,,,,,,,,,,,,,,,,,,,,,,,
5. Chi phí phải trả ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải trả nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
8. Doanh thu chưa thực hiện ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
9. Phải trả ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
10. Vay và nợ thuê tài chính ngắn hạn,"22,891,022,000,000","35,515,938,000,000","39,159,546,000,000","40,213,903,000,000","50,977,111,000,000","45,992,431,000,000","43,782,865,000,000","40,879,958,000,000","48,712,126,000,000","56,157,590,000,000","66,974,452,000,000","87,015,960,000,000","80,247,844,000,000","88,034,259,000,000","87,201,286,000,000","73,496,158,000,000","82,742,383,000,000","88,139,893,000,000","97,361,110,000,000","83,965,697,000,000","92,480,852,000,000",,"80,925,983,000,000","94,513,809,000,000"
11. Dự phòng phải trả ngắn hạn,,"22,889,050,000,000","28,694,325,000,000","28,948,393,000,000","34,379,754,000,000","31,270,611,000,000","31,257,656,000,000","19,401,344,000,000","28,483,199,000,000","30,812,212,000,000","44,154,489,000,000","53,315,464,000,000","45,449,755,000,000","44,097,489,000,000","50,077,494,000,000","47,265,806,000,000","59,511,279,000,000","59,164,724,000,000","79,329,698,000,000","62,399,297,000,000","66,911,903,000,000",,"70,603,246,000,000","76,597,834,000,000"
12. Quỹ khen thưởng phúc lợi,"13,306,993,000,000","12,626,888,000,000","10,465,221,000,000","11,265,510,000,000","16,597,357,000,000","14,721,820,000,000","12,525,209,000,000","21,478,614,000,000","20,228,927,000,000","25,345,378,000,000","22,819,963,000,000","33,700,496,000,000","34,798,089,000,000","43,936,770,000,000","37,123,792,000,000","26,230,352,000,000","23,231,104,000,000","28,975,169,000,000","18,031,412,000,000","21,566,400,000,000","25,568,949,000,000",,"10,322,737,000,000","17,915,975,000,000"
13. Quỹ bình ổn giá,,,,,,,,,,,,,,,,,,,,,,,,
14. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
II. Nợ dài hạn,"77,912,920,000,000","80,873,528,000,000","85,596,232,000,000","92,439,495,000,000","89,686,651,000,000",,"108,694,001,000,000","115,903,526,000,000","120,036,649,000,000","132,070,302,000,000","131,508,437,000,000","139,562,262,000,000","152,538,738,000,000","156,336,660,000,000","162,694,692,000,000","194,959,921,000,000","200,998,074,000,000","199,126,911,000,000","193,753,424,000,000","208,261,560,000,000","190,827,358,000,000",,"224,821,010,000,000","242,805,789,000,000"
1. Phải trả người bán dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Người mua trả tiền trước dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Chi phí phải trả dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải trả nội bộ về vốn kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải trả nội bộ dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Doanh thu chưa thực hiện dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
7. Phải trả dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
8. Vay và nợ thuê tài chính dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
9. Trái phiếu chuyển đổi,,,,,,,,,,,,,,,,,,,,,,,,
10. Cổ phiếu ưu đãi,,,,,,,,,,,,"77,705,000,000","51,673,000,000","7,283,000,000",,,,,"128,486,000,000","66,150,000,000","268,349,000,000",,"154,452,000,000","131,330,000,000"
11. Thuế thu nhập hoãn lại phải trả,,,,,,,,,,,,,,,,,,,,,,,,
12. Dự phòng phải trả dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
13. Quỹ phát triển khoa học và công nghệ,,,,,,,,,,,,,,,,,,,,,,,,
D.VỐN CHỦ SỞ HỮU,,,"142,020,768,000,000",,,,,,,,"235,568,431,000,000","266,839,097,000,000",,,,,,,"312,018,615,000,000","323,894,128,000,000","321,680,275,000,000",,"349,041,157,000,000","380,431,980,000,000"
I. Vốn chủ sở hữu,,,,,,,,,,,,,,,,,,,,"22,016,350,000,000","22,016,350,000,000",,"22,016,350,000,000","26,419,562,000,000"
1. Vốn góp của chủ sở hữu,"8,565,892,000,000","8,565,892,000,000","8,565,892,000,000","8,565,892,000,000","8,565,892,000,000","8,565,892,000,000","8,565,892,000,000","10,716,717,000,000","10,716,717,000,000","10,716,717,000,000","11,716,717,000,000","15,817,555,000,000","15,817,555,000,000","15,817,555,000,000","15,817,555,000,000","15,817,555,000,000","15,817,555,000,000","22,016,350,000,000","22,016,350,000,000","22,016,350,000,000","22,016,350,000,000",,"22,016,350,000,000","26,419,562,000,000"
- Cổ phiếu phổ thông có quyền biểu quyết,,,,,,,,,,,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi,,,,,,,,,,,,,,,,,,,,,,,,
2. Thặng dư vốn cổ phần,,,,,,,,,,,,,,,,,,,,,,,,
3. Quyền chọn chuyển đổi trái phiếu,"76,000,000","76,000,000","76,000,000","76,000,000","76,000,000","76,000,000","76,000,000","51,072,000,000","51,071,000,000","277,465,000,000","2,560,965,000,000","2,560,965,000,000","2,560,965,000,000","2,560,965,000,000","2,560,965,000,000","2,560,965,000,000","2,560,965,000,000",,,,,,,
4. Vốn khác của chủ sở hữu,"-55,483,000,000","-683,239,000,000","-683,239,000,000","-683,239,000,000","-908,599,000,000","-908,599,000,000","-908,599,000,000","-908,599,000,000","-908,599,000,000",,,,,,,,,,,,,,,
5. Cổ phiếu quỹ,,,,,,,,,,,,,,,,,,,,,,,,
6. Chênh lệch đánh giá lại tài sản,,,,,,,,,,,,,,,,,,,,,,,,
7. Chênh lệch tỷ giá hối đoái,,,,,,,,,,,,,,,,,,,,,,,,
8. Quỹ đầu tư phát triển,,,,,,,,,,,,,,,,,,,,,,,,
9. Quỹ hỗ trợ sắp xếp doanh nghiệp,,,,,,,,,,,,,,,,,,,,,,,,
10. Quỹ khác thuộc vốn chủ sở hữu,"305,473,000,000","576,259,000,000","576,259,000,000","576,259,000,000","576,259,000,000","1,040,335,000,000","1,040,335,000,000","862,350,000,000","862,350,000,000","1,388,879,000,000","1,388,879,000,000","1,388,879,000,000","1,388,879,000,000","2,113,255,000,000","2,113,255,000,000","2,113,255,000,000","2,113,255,000,000","3,052,367,000,000","3,052,367,000,000","3,052,367,000,000","3,052,367,000,000",,"3,721,866,000,000","3,721,866,000,000"
11. Lợi nhuận sau thuế chưa phân phối,,,,,,,,,,,,,,,,,,,,,,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước,,,,,,,,,,,,,,,,,,,,,,,,
- LNST chưa phân phối kỳ này,,,,,,,,,,,,,,,,,,,,,,,,
12. Nguồn vốn đầu tư XDCB,,,,,,,,,,,,,,,,,,,,,,,,
13. Lợi ích cổ đông không kiểm soát,,,,,,,,,,,,,,,,,,,,,,,,
II. Nguồn kinh phí và quỹ khác,"38,576,000,000",,,,"205,034,000,000",,"175,040,000,000",,"67,399,000,000",,"86,282,000,000",,"97,838,000,000",,"-82,426,000,000",,"10,070,000,000",,"138,452,000,000",,"6,866,000,000",,"419,867,000,000","419,867,000,000"
1. Nguồn kinh phí,,,,,,,,,,,,,,,,,,,,,,,,
2. Nguồn kinh phí đã hình thành TSCĐ,,,,,,,,,,,,,,,,,,,,,,,,
TỔNG CỘNG NGUỒN VỐN,,,,,,,,,,,,,,,,,,,,,,,,
