TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,,,,,,,,,,,,,,,,,,,,,,,,
I. Tiền và các khoản tương đương tiền,"2,611,000,000","2,681,000,000","4,171,000,000","3,872,000,000","3,117,000,000","2,094,000,000","2,946,000,000","1,977,000,000","2,453,000,000","2,994,000,000","3,311,000,000","5,271,000,000","2,785,000,000","4,373,000,000","3,508,000,000","2,633,000,000","9,608,000,000","2,682,000,000","1,483,000,000","1,483,191,052","1,487,879,842",,"3,916,587,862","4,360,005,897"
1. Tiền,,,,,,,,,,,,,,,,,,,,,,,,
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,
II. Các khoản đầu tư tài chính ngắn hạn,"1,325,000,000","180,000,000","5,336,000,000","5,398,000,000","1,309,000,000","30,748,000,000","661,000,000","100,855,000,000","7,273,000,000","618,041,000,000","1,298,000,000","487,200,000,000","2,899,000,000","2,002,000,000","452,781,000,000","1,178,325,000,000","3,473,000,000","1,145,471,000,000","778,347,000,000","778,346,799,953","5,643,286,993",,"5,555,605,646","497,212,664,507"
1. Chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,
III. Các khoản phải thu ngắn hạn,"3,513,796,000,000","2,478,657,000,000","2,956,974,000,000","3,209,030,000,000","4,952,908,000,000","6,813,307,000,000","9,715,266,000,000","8,255,118,000,000","9,786,384,000,000","5,838,248,000,000","12,240,625,000,000","7,905,910,000,000","14,118,823,000,000","8,907,108,000,000","14,694,085,000,000","9,883,853,000,000","19,615,054,000,000","11,075,163,000,000","13,477,739,000,000","13,477,739,148,411","11,766,912,255,185",,"6,615,727,763,925","4,891,724,949,261"
1. Phải thu ngắn hạn của khách hàng,"2,230,596,000,000","637,457,000,000","871,534,000,000","1,471,592,000,000","1,439,948,000,000","1,660,507,000,000","3,999,876,000,000","5,457,018,000,000","6,120,104,000,000","3,266,508,000,000","9,696,750,000,000","4,651,450,000,000","9,736,037,000,000","5,009,079,000,000","12,794,085,000,000","9,883,853,000,000","19,315,054,000,000","10,395,533,000,000","13,477,739,000,000","13,477,739,148,411","11,616,912,255,185",,"6,369,847,763,925","4,891,724,949,261"
2. Trả trước cho người bán ngắn hạn,"1,283,200,000,000","1,841,200,000,000","2,085,440,000,000","1,737,438,000,000","3,512,960,000,000","5,152,800,000,000","5,715,390,000,000","2,798,100,000,000","3,666,280,000,000","2,571,740,000,000","2,543,875,000,000","3,254,450,000,000","4,382,786,000,000","3,898,029,000,000","1,900,000,000,000",,"300,000,000,000","679,630,000,000",,,"150,000,000,000",,"245,880,000,000",
3. Phải thu nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu ngắn hạn khó đòi,,,,,,,,,,,,,,,,,,,,,,,,
8. Tài sản Thiếu chờ xử lý,,,,,,,,,,,,,,,,,,,,,,,,
IV. Hàng tồn kho,,,,,,,,,,,,,,,,,,,,,"359,190,324,067",,"527,170,083,014","714,204,799,817"
1. Hàng tồn kho,,,,,,,,,,,,,,,,,,,,,"359,190,324,067",,"527,170,083,014","714,204,799,817"
2. Dự phòng giảm giá hàng tồn kho,,,,,,,,,,,,,,,,,,,,,,,,
V.Tài sản ngắn hạn khác,,,,,,,,,,,,,,"6,028,000,000","38,498,000,000",,,"146,430,000,000","151,907,000,000","151,907,090,500","302,905,747,500",,,
1. Chi phí trả trước ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
2. Thuế GTGT được khấu trừ,,,,,,,,,,,,,,,,,,,,,,,,
3. Thuế và các khoản khác phải thu Nhà nước,,,,,,,,,,,,,,,,,,,,,,,,
4. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
5. Tài sản ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
