Date,Open,High,Low,Close,Volume
2005-01-03,4.240586280822754,4.300193061237525,4.215040401777002,4.240586280822754,46700
2005-01-04,4.1724642160356025,4.223555564880371,4.129887888979321,4.223555564880371,34900
2005-01-05,4.163948593331044,4.206524918394699,4.087311776669566,4.198009490966797,38400
2005-01-06,4.172464370727539,4.215040293324353,4.129888042092763,4.172464370727539,13100
2005-01-07,4.1639485359191895,4.172463963229682,4.155433514646619,4.1639485359191895,8700
2005-01-10,4.172464386504506,4.180979408640882,4.12988805770874,4.12988805770874,20200
2005-01-11,4.129887932303719,4.163948831890879,4.061766133129399,4.104342460632324,24400
2005-01-12,4.104342778287366,4.172464582733964,4.104342778287366,4.1554341316223145,10000
2005-01-13,4.24910119381699,4.24910119381699,4.172464370727539,4.172464370727539,14700
2005-01-14,4.206524860395809,4.215039881668379,4.1639485359191895,4.1639485359191895,20000
2005-01-18,4.215039720244749,4.283161918006044,4.198009272313903,4.25761604309082,65800
2005-01-19,4.300192296372702,4.342768212492116,4.257615974215389,4.266131401062012,29700
2005-01-20,4.25761604309082,4.25761604309082,4.138402907574892,4.25761604309082,235100
2005-01-21,4.257616464110217,4.3001927911664986,4.1724642160356025,4.223555564880371,39800
2005-01-24,4.223555737436648,4.223555737436648,4.087312134950938,4.12988805770874,35100
2005-01-25,4.129887627503989,4.249100767260716,4.095826730430639,4.206524848937988,20300
2005-01-26,4.215040401777002,4.2491013031460225,4.1809795004079815,4.240586280822754,28000
2005-01-27,4.249100626013128,4.249100626013128,4.172463813164593,4.2150397300720215,19700
2005-01-28,4.172463813164593,4.2150397300720215,4.087311573311827,4.2150397300720215,29400
2005-01-31,4.240586351354437,4.249101373819332,4.206525449418898,4.2320709228515625,33300
2005-02-01,4.249101373819332,4.249101373819332,4.180979569948254,4.2320709228515625,34900
2005-02-02,4.215040401777002,4.240586280822754,4.172464478084713,4.240586280822754,21900
2005-02-03,4.249100685119629,4.257616112242312,4.215039788704724,4.249100685119629,58000
2005-02-04,4.257616112242312,4.300192435779901,4.189494319412502,4.249100685119629,82300
2005-02-07,4.257615835097171,4.300192155863298,4.240585387998299,4.274646282196045,29800
2005-02-08,4.274647499862614,4.325738855713004,4.257617047912484,4.291677951812744,19500
2005-02-09,4.291677704257746,4.325738606193285,4.223555900386668,4.2320709228515625,28500
2005-02-10,4.249102019911112,4.300193786621094,4.223556542594162,4.300193786621094,24500
2005-02-11,4.325739049062983,4.325739049062983,4.291678143640284,4.317224025726318,17800
2005-02-14,4.334254693735721,4.334254693735721,4.266132879506467,4.300193786621094,31800
2005-02-15,4.266133396028753,4.342770243296453,4.266133396028753,4.334255218505859,19400
2005-02-16,4.300191600431238,4.3768283994584705,4.300191600431238,4.359797954559326,20600
