TÀI SẢN,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
A- TÀI SẢN NGẮN HẠN,"81,937,249,383","81,394,560,616","83,968,155,347","86,391,187,095",,,,,,,,,,,,,,,,,,,,
I. Tiền và các khoản tương đương tiền,"13,714,207,798","10,582,253,134","14,148,683,196","22,184,813,628",,,,,,,,,,,,,,,,,,,,
1. Tiền,"13,714,207,798","10,582,253,134","14,148,683,196","22,184,813,628",,,,,,,,,,,,,,,,,,,,
2. Các khoản tương đương tiền,,,,,,,,,,,,,,,,,,,,,,,,
II. Các khoản đầu tư tài chính ngắn hạn,"72,000","72,000","72,000","72,000",,,,,,,,,,,,,,,,,,,,
1. Chứng khoán kinh doanh,"72,000","72,000","72,000","72,000",,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,,,,,,,,,,,,,
III. Các khoản phải thu ngắn hạn,"29,262,622,069","31,407,511,043","34,237,970,092","33,538,547,548",,,,,,,,,,,,,,,,,,,,
1. Phải thu ngắn hạn của khách hàng,"29,731,845,736","28,481,868,935","32,657,608,865","34,205,653,742",,,,,,,,,,,,,,,,,,,,
2. Trả trước cho người bán ngắn hạn,"438,274,061","3,798,715,370","2,686,276,524","441,136,261",,,,,,,,,,,,,,,,,,,,
3. Phải thu nội bộ ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay ngắn hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu ngắn hạn khác,"2,105,957,717","2,140,382,183","2,144,739,365","2,142,412,207",,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu ngắn hạn khó đòi,"-3,013,455,445","-3,013,455,445","-3,250,654,662","-3,250,654,662",,,,,,,,,,,,,,,,,,,,
8. Tài sản Thiếu chờ xử lý,,,,,,,,,,,,,,,,,,,,,,,,
IV. Hàng tồn kho,"37,807,865,091","36,909,521,838","34,326,433,735","28,966,918,147",,,,,,,,,,,,,,,,,,,,
1. Hàng tồn kho,"38,081,853,279","37,183,510,026","34,600,421,923","29,240,906,335",,,,,,,,,,,,,,,,,,,,
2. Dự phòng giảm giá hàng tồn kho,"-273,988,188","-273,988,188","-273,988,188","-273,988,188",,,,,,,,,,,,,,,,,,,,
V.Tài sản ngắn hạn khác,"1,152,482,425","2,495,202,601","1,254,996,324","1,700,835,772",,,,,,,,,,,,,,,,,,,,
1. Chi phí trả trước ngắn hạn,"1,152,482,425","2,495,202,601","1,254,996,324","1,473,788,299",,,,,,,,,,,,,,,,,,,,
2. Thuế GTGT được khấu trừ,,,,,,,,,,,,,,,,,,,,,,,,
3. Thuế và các khoản khác phải thu Nhà nước,,,,"227,047,473",,,,,,,,,,,,,,,,,,,,
4. Giao dịch mua bán lại trái phiếu Chính phủ,,,,,,,,,,,,,,,,,,,,,,,,
5. Tài sản ngắn hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
B. TÀI SẢN DÀI HẠN,"82,889,672,174","81,305,848,085","80,069,414,365","82,298,253,387",,,,,,,,,,,,,,,,,,,,
I. Các khoản phải thu dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
1. Phải thu dài hạn của khách hàng,,,,,,,,,,,,,,,,,,,,,,,,
2. Trả trước cho người bán dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
3. Vốn kinh doanh ở đơn vị trực thuộc,,,,,,,,,,,,,,,,,,,,,,,,
4. Phải thu nội bộ dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
5. Phải thu về cho vay dài hạn,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải thu dài hạn khác,,,,,,,,,,,,,,,,,,,,,,,,
7. Dự phòng phải thu dài hạn khó đòi,,,,,,,,,,,,,,,,,,,,,,,,
II.Tài sản cố định,"78,460,606,246","76,790,614,656","76,206,770,169","79,013,359,603",,,,,,,,,,,,,,,,,,,,
1. Tài sản cố định hữu hình,"58,637,018,199","57,175,280,418","56,799,689,741","59,814,027,096",,,,,,,,,,,,,,,,,,,,
- Nguyên giá,"123,393,702,176","123,523,702,176","124,732,525,176","129,332,323,135",,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,"-64,756,683,977","-66,348,421,758","-67,932,835,435","-69,518,296,039",,,,,,,,,,,,,,,,,,,,
2. Tài sản cố định thuê tài chính,,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá,,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,,,,,,,,,,,,,,,,,,,,,,,,
3. Tài sản cố định vô hình,"19,823,588,047","19,615,334,238","19,407,080,428","19,199,332,507",,,,,,,,,,,,,,,,,,,,
- Nguyên giá,"25,937,611,509","25,937,611,509","25,937,611,509","25,937,611,509",,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,"-6,114,023,462","-6,322,277,271","-6,530,531,081","-6,738,279,002",,,,,,,,,,,,,,,,,,,,
III. Bất động sản đầu tư,,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá,,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn lũy kế,,,,,,,,,,,,,,,,,,,,,,,,
IV. Tài sản dở dang dài hạn,"736,826,674","69,155,617",,,,,,,,,,,,,,,,,,,,,,
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,,,,,,,,,,,,,,,,,,,,,,,
2. Chi phí xây dựng cơ bản dở dang,,,,,,,,,,,,,,,,,,,,,,,,
