,Quý 1 năm 2005,Quý 2 năm 2005,Quý 3 năm 2005,Quý 4 năm 2005,Quý 1 năm 2006,Quý 2 năm 2006,Quý 3 năm 2006,Quý 4 năm 2006,Quý 1 năm 2007,Quý 2 năm 2007,Quý 3 năm 2007,Quý 4 năm 2007,Quý 1 năm 2008,Quý 2 năm 2008,Quý 3 năm 2008,Quý 4 năm 2008,Quý 1 năm 2009,Quý 2 năm 2009,Quý 3 năm 2009,Quý 4 năm 2009,Quý 1 năm 2010,Quý 2 năm 2010,Quý 3 năm 2010,Quý 4 năm 2010,Quý 1 năm 2011,Quý 2 năm 2011,Quý 3 năm 2011,Quý 4 năm 2011,Quý 1 năm 2012,Quý 2 năm 2012,Quý 3 năm 2012,Quý 4 năm 2012,Quý 1 năm 2013,Quý 2 năm 2013,Quý 3 năm 2013,Quý 4 năm 2013,Quý 1 năm 2014,Quý 2 năm 2014,Quý 3 năm 2014,Quý 4 năm 2014,Quý 1 năm 2015,Quý 2 năm 2015,Quý 3 năm 2015,Quý 4 năm 2015,Quý 1 năm 2016,Quý 2 năm 2016,Quý 3 năm 2016,Quý 4 năm 2016,Quý 1 năm 2017,Quý 2 năm 2017,Quý 3 năm 2017,Quý 4 năm 2017,Quý 1 năm 2018,Quý 2 năm 2018,Quý 3 năm 2018,Quý 4 năm 2018,Quý 1 năm 2019,Quý 2 năm 2019,Quý 3 năm 2019,Quý 4 năm 2019,Quý 1 năm 2020,Quý 2 năm 2020,Quý 3 năm 2020,Quý 4 năm 2020,Quý 1 năm 2021,Quý 2 năm 2021,Quý 3 năm 2021,Quý 4 năm 2021,Quý 1 năm 2022,Quý 2 năm 2022,Quý 3 năm 2022,Quý 4 năm 2022,Quý 1 năm 2023,Quý 2 năm 2023,Quý 3 năm 2023,Quý 4 năm 2023,Quý 1 năm 2024,Quý 2 năm 2024,Quý 3 năm 2024,Quý 4 năm 2024
1. Doanh thu bán hàng và cung cấp dịch vụ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Các khoản giảm trừ doanh thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,,,,,,,,,,,"25,616,000,000",,,,"21,030,000,000",,,,,"42,456,000,000",,,,"29,299,000,000","32,805,000,000","76,478,000,000","24,840,000,000","28,052,000,000","21,368,000,000","23,589,000,000","14,746,000,000","25,620,000,000","212,434,000,000","-175,512,000,000","15,756,000,000","40,754,000,000","30,581,000,000","19,507,000,000","20,127,000,000","64,335,000,000","74,473,000,000","116,576,000,000","61,265,000,000","48,290,000,000","22,006,000,000","164,724,000,000","365,781,000,000","49,410,000,000","78,441,000,000","458,807,000,000","379,995,000,000","395,040,000,000","249,778,000,000","927,489,000,000","136,198,000,000","480,648,000,000","88,345,000,000","841,003,000,000","122,407,000,000","82,674,000,000","154,046,000,000","136,332,000,000","246,046,000,000","174,708,000,000","148,382,000,000","134,023,000,000","429,099,000,000","412,721,000,000","104,791,000,000","163,883,000,000","576,702,000,000",,,,,,,
4. Giá vốn hàng bán,,,,,,,,,,,,,"117,000,000",,,,"263,000,000",,,,,"21,544,000,000",,,,"57,199,000,000","28,561,000,000","25,378,000,000","29,943,000,000","24,311,000,000","27,389,000,000","14,490,000,000","17,499,000,000","25,257,000,000","200,558,000,000","-198,376,000,000","2,785,000,000","2,885,000,000","36,698,000,000","15,171,000,000","1,089,000,000","1,731,000,000","28,298,000,000","1,910,000,000","1,318,000,000","13,192,000,000","10,832,000,000","7,427,000,000","3,077,000,000","3,513,000,000","37,366,000,000","16,841,000,000","29,390,000,000","39,477,000,000","57,895,000,000","10,769,000,000","2,466,000,000","1,109,000,000","4,425,000,000","38,054,000,000","41,898,000,000","60,684,000,000","42,811,000,000","70,416,000,000","197,099,000,000","195,620,000,000","106,055,000,000","64,922,000,000","59,908,000,000","56,632,000,000","19,046,000,000","23,306,000,000","9,458,000,000",,,,,,,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Doanh thu hoạt động tài chính,,,,,,,,,,,,,"441,440,000,000",,,,"359,888,000,000",,,,,"570,547,000,000",,,,"563,598,000,000","658,662,000,000","1,360,151,000,000","837,205,000,000","770,414,000,000","-520,670,000,000","-158,559,000,000","307,030,000,000","408,938,000,000","400,823,000,000","-293,126,000,000","250,018,000,000","323,258,000,000","264,194,000,000","114,332,000,000","280,714,000,000","289,891,000,000","284,033,000,000","175,684,000,000","310,276,000,000","352,719,000,000","333,822,000,000","328,357,000,000","478,166,000,000","501,948,000,000","546,797,000,000","591,220,000,000","1,144,486,000,000","1,317,913,000,000","1,309,422,000,000","1,365,231,000,000","1,365,889,000,000","1,532,743,000,000","1,549,212,000,000","1,549,241,000,000","1,537,053,000,000","1,521,655,000,000","2,074,572,000,000","2,549,543,000,000","2,483,401,000,000","2,588,235,000,000","2,102,615,000,000","2,428,495,000,000","3,287,535,000,000","3,943,148,000,000","3,586,992,000,000","2,870,518,000,000","4,135,029,000,000",,,,,,,
7. Chi phí tài chính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Chi phí bán hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
